гиперлипидемия, дискомфорт в груди, 247,0
гиперлипидемия, одышка, 247,0
гиперлипидемия, головокружение, 247,0
гиперлипидемия, гипокинезия, 247,0
гиперлипидемия, гемиплегия, 247,0
гиперлипидемия, головокружение, 247,0
биполярное расстройство, суицидальные настроения, 241,0
биполярное расстройство, повышенная энергия, 241,0
биполярное расстройство, суицидальное поведение, 241,0
биполярное расстройство, раздражительное настроение, 241,0
биполярное расстройство, возбуждение, 241,0
биполярное расстройство, религиозные убеждения, 241,0
биполярное расстройство, неблагополучная семья, 241,0
биполярное расстройство, слуховые галлюцинации, 241,0
биполярное расстройство, вербальные слуховые галлюцинации, 241,0
биполярное расстройство, слабость, 241,0
биполярное расстройство, гиперактивное поведение, 241,0
биполярное расстройство, кататония, 241,0
биполярное расстройство, чувство безнадежности, 241,0
биполярное расстройство, беспокойство, 241,0
биполярное расстройство, бессонница, 241,0
биполярное расстройство, гиперсомния, 241,0
биполярное расстройство, сложность, 241,0
биполярное расстройство, зрительные галлюцинации, 241,0
биполярное расстройство, гипергидрозное расстройство, 241,0
биполярное расстройство, мидриаз, 241,0
биполярное расстройство, экстрапирамидный признак, 241,0
биполярное расстройство, свободные ассоциации, 241,0
биполярное расстройство, интоксикация, 241,0
биполярное расстройство, задержка моторики, 241,0
биполярное расстройство, бездомность, 241,0
биполярное расстройство, затемнение, 241,0
биполярное расстройство, тремор, 241,0
биполярное расстройство, истощение, 241,0
ожирение, боль, 228,0
ожирение, кататония, 228,0
ожирение, храп, 228,0
ожирение, боль в груди, 228,0
ожирение, характеристика зубца r, 228,0
ожирение, религиозные убеждения, 228,0
ожирение, одышка, 228,0
ожирение, утомляемость, 228,0
ожирение, усталость, 228,0
ожирение, избыточная масса тела, 228,0
ожирение, систолический шум, 228,0
ожирение, подавленное настроение, 228,0
ожирение, экхимозы, 228,0
ишемия, сонливость - 226,0
ишемия, сонливость, 226,0
ишемия, боль в груди, 226,0
ишемия, стенокардия, 226,0
ишемия, сдавливание грудной клетки, 226,0
ишемия, дискомфорт в груди, 226,0
ишемия, одышка, 226,0
ишемия, одышка, 226,0
ишемия, ритм синусовый, 226,0
ишемия, брадикардия, 226,0
ишемия, пот, 226,0
ишемия, повышенное потоотделение, 226,0
ишемия, хрипы, 226.0
ишемия, бессимптомная, 226,0
ишемия, анорексия, 226,0
цирроз, асцит, 218,0
цирроз, осень, 218,0
цирроз, спленомегалия, 218,0
цирроз, кожный зуд, 218,0
цирроз, боли в животе, 218,0
цирроз, инвазия опухолевых клеток, 218,0
цирроз, вздутие живота, 218,0
цирроз, поражение, 218,0
цирроз, гемодинамически стабильный, 218,0
цирроз, положительный по гваяковой кислоте, 218,0
цирроз, болезненный на ощупь, 218,0
цирроз, влагалищное кровотечение, 218,0
экзантема, лихорадка, 208,0
экзантема, кожный зуд, 208,0
экзантема, пятно, 208,0
экзантема, поражение, 208.0
экзантема, покраснение, 208,0
экзантема, головная боль, 208,0
экзантема, апирексиальная, 208.0
экзантема, артралгия, 208,0
экзантема, отек, 208,0
экзантема, эритема, 208,0
экзантема, светобоязнь, 208,0
экзантема, озноб, 208,0
экзантема, царапины, 208,0
экзантема, боль, 208,0
экзантема, болезненное глотание, 208.0 
доброкачественная гипертрофия простаты, изменения психического статуса, 192,0
доброкачественная гипертрофия простаты, кахексия, 192,0
доброкачественная гипертрофия простаты, затемнение, 192,0
доброкачественная гипертрофия простаты, ортостаз, 192,0
доброкачественная гипертрофия простаты, ортопноэ, 192,0
доброкачественная гипертрофия простаты, ночная потливость, 192,0
доброкачественная гипертрофия предстательной железы, респираторный дистресс-синдром, 192,0
доброкачественная гипертрофия простаты, анорексия, 192,0
доброкачественная гипертрофия простаты, дизартрия, 192,0
острая почечная недостаточность, гиперкалиемия, 186,0
почечная недостаточность острая, артериальная гипотензия 186,0
почечная недостаточность острая, результат гипокальциемия 186,0
почечная недостаточность острая, олигурия, 186,0
почечная недостаточность острая, гемодинамически стабильная, 186,0
почечная недостаточность острая, астения, 186,0
почечная недостаточность острая, «переохлаждение естественное», 186,0
почечная недостаточность острая, диарея, 186,0
почечная недостаточность острая, кровотечение 186,0
почечная недостаточность острая, невосприимчивость, 186,0
недостаточность митрального клапана, одышка, 186,0
недостаточность митрального клапана, одышка при нагрузке, 186,0
недостаточность митрального клапана, бессимптомная, 186,0
недостаточность митрального клапана, гипокинезия, 186,0
недостаточность митрального клапана, одышка, 186,0
недостаточность митрального клапана, обморок, 186,0
недостаточность митрального клапана, утолщение, 186,0
недостаточность митрального клапана, гипертрофия левого предсердия, 186,0
недостаточность митрального клапана, сердцебиение, 186,0
недостаточность митрального клапана, утомляемость, 186,0
недостаточность митрального клапана, рвота, 186,0
недостаточность митрального клапана, боль, 186,0
недостаточность митрального клапана, кардиомегалия, 186,0
недостаточность митрального клапана, дискомфорт в груди, 186,0
артрит, боль, 179,0
артрит, гемодинамически стабильный, 179,0
артрит, бессонница, 179,0
артрит, астения, 179,0
артрит, обморок, 179,0
артрит, отек, 179,0
артрит, атипия, 179,0
артрит, общая неустойчивость, 179,0
артрит, одышка, 179,0
артрит, вздутие живота, 179,0
бронхит, кашель, 172,0
бронхит, хрипы, 172,0
бронхит, одышка, 172,0
бронхит, стеснение в груди, 172,0
бронхит, лихорадка, 172,0
бронхит, ангина, 172,0
бронхит, продуктивный кашель, 172,0
бронхит, гепатоспленомегалия, 172,0
бронхит, ночная потливость - 172,0
бронхит, кровохарканье 172,0
бронхит, затрудненное дыхание, 172,0
бронхит, насморк, 172,0
бронхит, отрывистый кашель, 172,0
бронхит, одышка - 172,0
бронхит, озноб 172,0
бронхит, стридор, 172,0
бронхит, снижение массы тела, 172,0
гемипарез, дизартрия, 171,0
гемипарез, парез 171,0
гемипарез, астения 171,0
гемипарез, афагия 171,0
гемипарез, судороги 171,0
гемипарез, невнятная речь, 171,0
гемипарез, очаговые припадки 171,0
гемипарез, гемиплегия 171,0
гемипарез, ненормальное ощущение, 171,0
гемипарез, невосприимчивость, 171,0
гемипарез, ступор, 171,0
гемипарез, сонливость, 171,0
гемипарез, сонливость, 171,0
гемипарез, лохматка, 171,0
гемипарез по линии Стахли 171,0
гемипарез, покалывание, 171,0
гемипарез, паралич 171,0
гемипарез, клонус, 171,0
гемипарез, парез лица 171,0
остеопороз, простатизм, 169,0
остеопороз, осень, 169,0
остеопороз, гирсутизм, 169,0
остеопороз, насморк, 169,0
остеопороз, вздутие живота, 169,0
остеопороз, головокружение, 169,0
остеопороз, онемение кисти, 169,0
остеопороз, брадикинезия, 169,0
остеопороз, боль, 169,0
остеопороз, обморок, 169,0
остеопороз, отдышка, 169,0
остеопороз, апирексиальный, 169,0
остеопороз, недержание мочи, 169,0
остеопороз, головокружение, 169,0
преходящая ишемическая атака, невнятная речь, 168,0
транзиторная ишемическая атака, дизартрия, 168,0
преходящая ишемическая атака, парез лица, 168,0
преходящая ишемическая атака, астения, 168,0
преходящая ишемическая атака, ригидность шеи, 168,0
преходящая ишемическая атака, головокружение, 168,0
преходящая ишемическая атака, онемение, 168,0
преходящая ишемическая атака, головокружение, 168,0
преходящая ишемическая атака, экстрапирамидный признак, 168,0
преходящая ишемическая атака, линия Стахли, 168,0
преходящая ишемическая атака, нечеткость зрения, 168,0
преходящая ишемическая атака, головная боль, 168,0
преходящая ишемическая атака, вращение комнаты, 168,0
преходящая ишемическая атака, обморок, 168,0
преходящая ишемическая атака, сложность, 168,0
преходящая ишемическая атака, бессвязная речь, 168,0
преходящая ишемическая атака, неуклюжесть, 168,0
аденокарцинома, масса строения тела, 166,0
аденокарцинома, поражение, 166,0
аденокарцинома, снижение массы тела, 166,0
аденокарцинома, запор, 166,0
аденокарцинома, fremitus, 166,0
аденокарцинома, стул заниженный, 166,0
аденокарцинома, быстрое насыщение, 166,0
аденокарцинома, гематохезия, 166,0
аденокарцинома, эгофония, 166,0
аденокарцинома, боль, 166,0
аденокарцинома, рубцевание, 166,0
аденокарцинома, рубцовая ткань, 166,0
аденокарцинома, боли в животе, 166,0 
паранойя, слуховые галлюцинации, 165,0
паранойя, зрительные галлюцинации, 165,0
паранойя, возбуждение, 165.0
паранойя, раздражительное настроение, 165,0
паранойя, словесные слуховые галлюцинации, 165,0
паранойя, предчувствие суицида, 165,0
паранойя, самоубийство, 165.0
паранойя, ужас, 165.0
паранойя, неологизм, 165.0
паранойя, бездомность, 165.0
паранойя, энергия увеличилась, 165,0
паранойя, подавленное настроение, 165,0
паранойя, декомпенсация, 165.0
паранойя, рубцевание, 165,0
паранойя, рубцовая ткань, 165,0
паранойя, затемнение, 165.0
паранойя, свободные ассоциации, 165,0
панкреатит, рвота, 165,0
панкреатит, боли в животе, 165,0
панкреатит, тошнота, 165,0
панкреатит, боль, 165,0
панкреатит, диарея - 165,0
панкреатит, цвет стула желтый, 165,0
панкреатит, окоченение - температурное наблюдение, 165,0
панкреатит, апирексиальный, 165,0
панкреатит болезненный при прикосновении, 165,0
недержание мочи, парапарез - 165,0
недержание мочи, судороги, 165,0
недержание мочи, астения - 165,0
недержание мочи, недержание мочи, 165,0
недержание мочи, бессознательное состояние, 165,0
недержание мочи, аура, 165,0
недержание мочи, угрюмость, 165,0
недержание мочи, боязнь падения - 165,0
недержание мочи, тремор, 165,0
недержание мочи, спазм, 165,0
недержание мочи, недомогание, 165,0
недержание мочи, обморок, 165,0
недержание мочи, падение, 165,0
недержание мочи, скованность, 165,0
недержание мочи, невосприимчивость, 165,0
пароксизмальная одышка, ортопноэ - 165,0
пароксизмальная одышка, одышка, 165,0
пароксизмальная одышка, одышка при физической нагрузке - 165,0
пароксизмальная одышка, вздутие яремных вен 165,0
пароксизмальная одышка, хрипы, 165,0
пароксизмальная одышка, боль в груди, 165,0
пароксизмальная одышка, сердцебиение, 165,0
пароксизмальная одышка, пот, 165,0
пароксизмальная одышка, повышенное потоотделение - 165,0
пароксизмальная одышка, прибавка в весе 165,0
приступообразная одышка, кашель - 165,0
пароксизмальная одышка, одышка - 165,0
грыжа, боли в животе, 164,0
грыжа, боль, 164,0
грыжа, гипервентиляция, 164,0
грыжа, мучительная боль, 164,0
грыжа, кляп, 164.0
грыжа, тошнота, 164,0
грыжа, поза, 164.0
грыжа, гемиплегия, 164,0
грыжа, болезненная при прикосновении, 164,0
грыжа, кровотечение, 164,0
грыжа апирексиальная, 164,0
грыжа, пищевая непереносимость, 164,0
грыжа, пульс отсутствует, 164,0
грыжа, астения, 164,0
грыжа, масса строения тела, 164,0
грыжа утолщенная, 164,0
злокачественное новообразование простаты, гематурия, 163,0
злокачественное новообразование простаты, дизестезия, 163,0
злокачественное новообразование простаты, астения, 163,0
злокачественное новообразование простаты, полимиалгия, 163,0
злокачественное новообразование простаты, выход камней, 163,0
злокачественное новообразование простаты, плевритная боль, 163,0
злокачественное новообразование простаты, гваяковый положительный результат, 163,0
злокачественное новообразование простаты, хрипы, 163,0
злокачественное новообразование простаты, шумы дыхания уменьшились, 163,0
злокачественное новообразование простаты, недержание мочи, 163,0
злокачественное новообразование простаты, дизурия, 163,0
злокачественное новообразование простаты, диарея, 163,0
злокачественное новообразование простаты, головокружение, 163,0
злокачественное новообразование простаты, удлиненный интервал qt, 163,0
злокачественное новообразование простаты, атаксия, 163,0
злокачественное новообразование простаты, парез, 163,0
злокачественное новообразование простаты, гомонимная гемианопсия, 163,0
злокачественное новообразование простаты, инвазия опухолевых клеток, 163,0
злокачественное новообразование простаты, гемодинамически стабильное, 163,0
злокачественное новообразование простаты, масса тела 163,0
злокачественное новообразование простаты, хрип, 163,0
злокачественное новообразование простаты, ортостаз, 163,0
злокачественное новообразование простаты, снижение массы тела, 163,0
карцинома простаты, гематурия, 163,0
карцинома простаты, дизестезия, 163,0
карцинома простаты, астения, 163,0
карцинома простаты, полимиалгия, 163,0
карцинома простаты, выход камней, 163,0
карцинома простаты, плевритная боль, 163,0
карцинома простаты, гваяковый положительный результат, 163,0
карцинома простаты, хрипы, 163,0
карцинома простаты, шумы дыхания уменьшились, 163,0
карцинома простаты, недержание мочи, 163,0
карцинома простаты, дизурия, 163,0
карцинома простаты, диарея, 163,0
карцинома простаты, головокружение, 163,0
карцинома простаты, удлиненный интервал qt, 163,0
карцинома простаты, атаксия, 163,0
карцинома простаты, парез, 163,0
карцинома простаты, гомонимная гемианопсия, 163,0
карцинома простаты, инвазия опухолевых клеток, 163,0
карцинома простаты, гемодинамически стабильная, 163,0
карцинома простаты, масса строения тела, 163,0
карцинома простаты, хрип, 163,0
карцинома простаты, ортостаз, 163,0
карцинома простаты, снижение массы тела, 163,0
отек легких, позывы к мочеиспусканию, 161,0
отек легких, одышка, 161,0
отек легких, хрипы, 161,0
отек легких, тахипноэ, 161,0
отек легких, ортопноэ, 161,0
отек легкого, узел Гебердена, 161,0
отек легких, вздутие яремных вен, 161,0
отек легких, одышка, 161,0
отек легких, пот, 161,0
отек легких, повышенное потоотделение, 161,0
отек легких, несоблюдение пациентом режима 161,0
отек легких, дискомфорт в груди, 161,0
отек легких, гиперкалиемия, 161,0
отек легких, ритм синусовый, 161,0
отек легких, боль в груди, 161,0
отек легких, артериальная гипотензия, 161,0
отек легких, хрипы, 161,0 
лимфатические заболевания, боль, 160,0
лимфатические заболевания, масса строения тела, 160,0
лимфатические заболевания, ночная потливость, 160,0
лимфатические заболевания, спленомегалия, 160,0
лимфатические заболевания, поражение, 160,0
лимфатические заболевания, озноб, 160,0
лимфатические заболевания, снижение массы тела, 160,0
лимфатические заболевания, отек, 160,0
лимфатические заболевания, лихорадка, 160,0
лимфатические заболевания, гиперакузия, 160,0
лимфатические заболевания, фремитус, 160,0
лимфатические заболевания, непродуктивный кашель, 160,0
лимфатические заболевания, эгофония, 160,0
лимфатические заболевания, покраснение, 160,0
лимфатические заболевания, гепатомегалия, 160,0
лимфатические заболевания, утомляемость, 160,0
стеноз аортального клапана, одышка при физической нагрузке, 158,0
стеноз аортального клапана, обморок, 158,0
стеноз аортального клапана, дискомфорт в груди, 158,0
стеноз аортального клапана, систолический шум, 158,0
стеноз аортального клапана, радикулит 158,0
стеноз аортального клапана, стенокардия, 158,0
стеноз аортального клапана, боль в груди, 158,0
стеноз аортального клапана, пенистая мокрота, 158,0
стеноз аортального клапана, брадикардия, 158,0
стеноз аортального клапана, одышка, 158,0
стеноз аортального клапана, боль, 158,0
злокачественное новообразование груди, образование в груди, 152,0
злокачественное новообразование груди, масса строения тела, 152,0
злокачественное новообразование груди, парестезия, 152,0
злокачественное новообразование молочной железы, ретропульсия, 152,0
злокачественное новообразование груди, эритема, 152,0
злокачественное новообразование груди, степень трудности, 152,0
злокачественное новообразование молочной железы, очаг поражения, 152,0
злокачественное новообразование груди, употребление эстрогенов, 152,0
злокачественное новообразование груди, чувство жжения, 152,0
злокачественное новообразование груди, одышка, 152,0
злокачественное новообразование груди, отек, 152,0
злокачественное новообразование груди, ползание мурашек, 152,0
карцинома груди, масса в груди, 152,0
карцинома груди, масса строения тела, 152,0
карцинома груди, парестезия, 152,0
рак груди, ретропульсия, 152,0
карцинома груди, эритема, 152,0
карцинома груди, сложность, 152,0
карцинома груди, поражение, 152,0
карцинома груди, употребление эстрогенов, 152,0
карцинома груди, ощущение жжения, 152,0
карцинома груди, одышка, 152,0
карцинома груди, отек, 152,0
карцинома груди, ползание мурашек, 152,0
шизофрения, слуховые галлюцинации, 147,0
шизофрения, гиперсонливость, 147,0
шизофрения, раздражительное настроение, 147,0
шизофрения, вербальные слуховые галлюцинации, 147,0
шизофрения, несоблюдение пациентом режима лечения, 147,0
шизофрения, возбуждение, 147,0
шизофрения, суицидальные наклонности, 147,0
шизофрения, беспокойство, 147,0
шизофрения, галлюцинации зрительные, 147,0
шизофрения, недостаточный вес, 147,0
шизофрения, недостаточный вес, 147,0
шизофрения, бездомность, 147,0
дивертикулит, боли в животе, 145,0
дивертикулит, абсцесс бактериальный, 145,0
дивертикулит, тупость, 145,0
дивертикулит, красные пятна, 145,0
дивертикулит, диарея - 145,0
дивертикулит, болезненность при прикосновении, 145,0
дивертикулит, дизурия, 145,0
дивертикулит, боль, 145,0
дивертикулит, рвота, 145,0
дивертикулит, ритм синусовый, 145,0
дивертикулит, колики брюшной полости, 145,0
дивертикулит, апирексиальный, 145,0
дивертикулит, болезненность живота, 145,0
дивертикулит, лихорадка, 145,0
дивертикулит, шаткая походка, 145,0
дивертикулит, утолщение, 145,0
дивертикулит, позывы к мочеиспусканию, 145,0
дивертикулит, анорексия, 145,0
дивертикулит, моноклональный, 145.0
дивертикулит, запор, 145,0
перегрузочная жидкость, хрип, 144,0
перегрузка жидкостью, вздутие яремной вены, 144,0
перегрузка жидкостью, гиперкалиемия 144,0
перегрузочная жидкость, ортопноэ, 144,0
перегрузка жидкостью, одышка, 144,0
перегрузка жидкостью, сонливость 144,0
перегрузка жидкостью, сонливость, 144,0
перегрузка жидкостью, прибавка в весе 144,0
перегрузка жидкостью, гипокалиемия 144,0
перегрузка жидкостью, гипотензия, 144,0
перегрузка жидкостью, отек, 144,0
перегрузка жидкостью, вздутие живота 144,0
язвенная болезнь желудка, боли в животе, 143,0
язвенная болезнь, парапарез, 143,0
язвенная болезнь, тошнота, 143,0
язвенная болезнь, рвота, 143,0
язвенная болезнь, полимиалгия, 143,0
язвенная болезнь желудка, отдышка, 143,0
язвенная болезнь желудка, боль в груди, 143,0
язвенная болезнь, гемиплегия, 143,0
язва, язвенная болезнь, бульканье, 143,0
язвенная болезнь желудка, голод, 143,0
язва пептическая, апирексиальная, 143,0
язвенная болезнь, нервозность, 143,0
остеомиелит, боль, 142,0
остеомиелит, покраснение, 142,0
остеомиелит, болезненность простаты, 142,0
остеомиелит, лихорадка, 142,0
остеомиелит, затрудненное мочеиспускание, 142,0
остеомиелит болезненный на ощупь, 142,0
остеомиелит, отек, 142,0
остеомиелит апирексиальный 142,0
остеомиелит, эритема, 142,0
остеомиелит, абсцесс бактериальный, 142,0
остеомиелит, боль в стопе, 142,0
остеомиелит, задержка мочеиспускания, 142,0
гастрит, гем положительный, 140,0
гастрит, боли в животе, 140,0
гастрит, рвота, 140,0
гастрит, нарушение равновесия, 140,0
гастрит, тошнота, 140,0
гастрит, интоксикация, 140,0
гастрит, кровотечение, 140,0
гастрит, гваяковый положительный, 140,0
гастрит, боль, 140,0
гастрит, снижение массы тела, 140,0
гастрит, болезненность при прикосновении, 140,0
гастрит, головокружение, 140,0
бактериемия, лихорадка, 142,0
бактериемия, озноб 142,0
бактериемия, гиперемия, 142,0
бактериемия, невосприимчивость, 142,0
бактериемия, безразличное настроение, 142,0
бактериемия, уринома, 142,0
бактериемия, рвота, 142,0
бактериемия, вздутие живота, 142,0
бактериемия, гипоальбуминемия 142,0
бактериемия, пустула, 142,0
бактериемия, простатизм, 142,0
бактериемия, диарея - 142,0
бактериемия, болезненность живота, 142,0
бактериемия, плевритная боль, 142,0
бактериемия, снижение прозрачности 142,0
бактериемия, бледность, 142,0
почечная недостаточность, ортопноэ, 140,0
почечная недостаточность, олигурия, 140,0
почечная недостаточность, замедление мочевыделения, 140,0
почечная недостаточность, крайнее истощение, 140,0
почечная недостаточность, невосприимчивость, 140,0
почечная недостаточность, артериальная гипотензия, 140,0
почечная недостаточность, энурез, 140,0
почечная недостаточность, одышка, 140,0
почечная недостаточность, кровотечение, 140,0
почечная недостаточность, простатизм, 140,0
почечная недостаточность, без изменения статуса, 140,0
почечная недостаточность, прикованный к постели, 140,0
почечная недостаточность, прикованный к постели, 140,0
почечная недостаточность, утомляемость, 140,0
серповидноклеточная анемия, прорывная боль, 140,0
серповидноклеточная анемия, боли в спине, 140,0
серповидноклеточная анемия, боль, 140,0
серповидноклеточная анемия, одышка, 140,0
серповидноклеточная анемия, нюхательный табак, 140,0
серповидноклеточная анемия, боль в груди, 140,0
серповидноклеточная анемия, боли в животе, 140,0
серповидноклеточная анемия, гепатоспленомегалия, 140,0
серповидноклеточная анемия, зеленая мокрота, 140,0
серповидноклеточная анемия, апирексиальная, 140,0
серповидноклеточная анемия, головная боль, 140,0
сердечная недостаточность, ортопноэ, 138,0
сердечная недостаточность, утомляемость, 138,0
сердечная недостаточность, одышка при физической нагрузке 138,0
сердечная недостаточность, одышка, 138,0
сердечная недостаточность, одышка, 138,0
сердечная недостаточность, пансистолический шум, 138,0
сердечная недостаточность, вздутие яремных вен, 138,0
сердечная недостаточность, шум систолического выброса, 138,0
сердечная недостаточность, артериальная гипотензия 138,0
сердечная недостаточность, стенокардия, 138,0
сердечная недостаточность, гипокинезия, 138,0
инфекция верхних дыхательных путей, кашель, 135,0
инфекция верхних дыхательных путей, боль в горле, 135,0
инфекция верхних дыхательных путей, хрипы, 135,0
инфекция верхних дыхательных путей, одышка, 135,0
инфекция верхних дыхательных путей, затрудненное дыхание, 135,0
инфекция верхних дыхательных путей, лихорадка, 135,0
инфекция верхних дыхательных путей, заложенный нос, 135,0
инфекция верхних дыхательных путей, непродуктивный кашель, 135,0
инфекция верхних дыхательных путей, насморк, 135.0
инфекция верхних дыхательных путей, безразличное настроение, 135,0
инфекция верхних дыхательных путей, эгофония, 135,0
инфекция верхних дыхательных путей, лающий кашель, 135,0
инфекция верхних дыхательных путей, полимиалгия, 135,0
инфекция верхних дыхательных путей, плевритная боль, 135,0
инфекция верхних дыхательных путей, ночной пот, 135,0
инфекция верхних дыхательных путей, одышка, 135,0
инфекция верхних дыхательных путей, продуктивный кашель, 135,0
инфекция верхних дыхательных путей, снижение прозрачности, 135,0
инфекция верхних дыхательных путей, хрип, 135,0
инфекция верхних дыхательных путей, учащенное поверхностное дыхание, 135,0
инфекция верхних дыхательных путей, апирексиальная, 135,0
инфекция верхних дыхательных путей, шумное дыхание, 135,0
инфекция верхних дыхательных путей, выделения из носа, 135,0
инфекция верхних дыхательных путей, эмфизематозное изменение, 135,0
инфекция верхних дыхательных путей, ослабленная, 135,0
инфекция верхних дыхательных путей, кистозное поражение, 135,0
инфекция верхних дыхательных путей, факторы, отягчающие симптомы, 135,0
инфекция верхних дыхательных путей, гемодинамически стабильная, 135,0
гепатит, асцит, 133,0
гепатит, самопроизвольный разрыв плодных оболочек, 133,0
гепатит, тахипноэ, 133,0
гепатит, боли в животе, 133,0
гепатит, кожный зуд, 133,0
гепатит, анорексия - 133,0
гепатит, трансаминит, 133,0
гепатит, рвота метательными снарядами, 133,0
гепатит, озноб, 133,0
гепатит, респираторный дистресс, 133,0
гепатит, лихорадка, 133,0
гепатит, рвота, 133,0
легочная гипертензия, одышка, 128,0
легочная гипертензия, линия Стахли, 128,0
легочная гипертензия, тяжелые ноги, 128,0
легочная гипертензия, шумы дыхания уменьшились, 128,0
легочная гипертензия, ригидность шеи, 128,0
легочная гипертензия, одышка при физической нагрузке, 128,0
легочная гипертензия, цианоз 128,0
легочная гипертензия, гипотензия, 128,0
легочная гипертензия, гипертрофия левого предсердия 128,0
нарушение глотания, парестезия, 126,0
нарушение глотания, титубация, 126,0
нарушение глотания, дизартрия, 126,0
нарушение глотания, болезненное глотание, 126,0
нарушение глотания, охриплость голоса 126,0
нарушение глотания, стридор, 126,0
нарушение глотания, спазм, 126,0
нарушение глотания, астения, 126,0
расстройство глотания, дисдиадохокинезия, 126,0
нарушение глотания, атаксия, 126,0
нарушение глотания, ахалазия, 126,0
нарушение глотания, снижение массы тела, 126,0
нарушение глотания, скованность, 126,0
нарушение глотания, поражение, 126,0
нарушение глотания, боль в боку, 126,0
подагра, приливы, 124,0
подагра, боль, 124,0
подагра, покраснение, 124,0
подагра, отек, 124,0
подагра, эритема, 124,0
подагра, эмфизематозное изменение, 124,0
подагра, болезненная на ощупь, 124,0
подагра, гипокинезия, 124,0
подагра, asc
тромбоцитопения, экхимозы, 123,0
тромбоцитопения, моноцитоз, 123,0
тромбоцитопения, задняя ринорея, 123,0
тромбоцитопения, кровотечение, 123,0
тромбоцитопения, тахипноэ, 123,0
тромбоцитопения, лихорадка, 123,0
тромбоцитопения, кожный зуд, 123,0
тромбоцитопения, гипотензия, 123,0
тромбоцитопения, утомляемость, 123,0
гипогликемия, невосприимчивость, 122,0
гипогликемия, «переохлаждение естественное», 122,0
гипогликемия некогерентная 122,0
гипогликемия, удлинение интервала qt, 122,0
гипогликемия, хромота, 122,0
гипогликемия, хромота, 122,0
гипогликемия, бессознательное состояние, 122,0
гипогликемия, липкая кожа, 122,0
гипогликемия, полиурия, 122,0
гипогликемия, респираторный дистресс, 122,0
гипогликемия, гипотензия, 122,0
аспирация пневмонии, смещение средостения, 119,0
аспирация пневмонии, лихорадка, 119,0
аспирация пневмонии, клонус, 119,0
аспирация пневмонии, изменения психического статуса, 119,0
аспирация пневмонии, снижение прозрачности, 119,0
аспирация пневмонии, невосприимчивость, 119,0
аспирация пневмонии, крайнее истощение, 119,0
аспирация пневмонии, ступор, 119,0
аспирация пневмонии, судороги, 119,0
аспирация пневмонии, трансаминит, 119,0
аспирация пневмонии, гемиплегия, 119,0
аспирация пневмонии, кашель, 119,0
аспирация пневмонии, бульканье, 119,0
аспирация пневмонии, боль, 119,0
аспирация пневмонии, диарея, 119,0
аспирация пневмонии, боли в животе, 119,0
колит, лихорадка, 114,0
колит, утолщение, 114,0
колит, зеленая мокрота, 114,0
колит, рвота, 114,0
колит, тошнота и рвота, 114,0
колит, раннее пробуждение, 114,0
колит, боль, 114,0
колит, тошнота, 114,0
колит, озноб, 114,0
колит, тенезмы, 114,0
колит, недержание мочи, 114,0
колит, боли в животе, 114,0
колит, гемодинамически стабильный, 114,0
дивертикулез, фекалурия, 114,0
дивертикулез, запор, 114,0
дивертикулез, абсцесс бактериальный, 114,0
дивертикулез, гем положительный, 114,0
дивертикулез, головокружение, 114,0
дивертикулез, диарея, 114,0
дивертикулез, кровотечение, 114,0
дивертикулез, боль, 114,0
дивертикулез, рвота метательными снарядами, 114,0
дивертикулез, пневмоурия, 114,0
дивертикулез, кистозное поражение, 114,0
дивертикулез, анорексия, 114,0
дивертикулез, тошнота, 114,0
дивертикулез с суицидальными намерениями 114,0
дивертикулез, чувство безнадежности, 114,0
попытка самоубийства, слуховые галлюцинации, 114,0
попытка самоубийства, бессонница, 114,0
попытка самоубийства, самоубийство, 114.0
попытка самоубийства, задержка моторики, 114,0
попытка самоубийства, плаксивость, 114,0
попытка самоубийства, невозможно сконцентрироваться, 114,0
попытка самоубийства, маленький паралич, 114,0
попытка самоубийства, беспокойство, 114,0
попытка самоубийства, переутомление, 114,0
попытка самоубийства, тремор, 114,0
попытка самоубийства, абстинентный алкоголь, 114,0
попытка самоубийства, агитация, 114.0
попытка самоубийства, невосприимчивость, 114,0
попытка самоубийства, затемнение, 114.0
попытка самоубийства, отказ, 114,0
попытка самоубийства, сложность, 114.0
попытка самоубийства, раздражительное настроение, 114,0
попытка самоубийства, сенсорный дискомфорт, 114,0
попытка самоубийства, сонливость, 114,0
попытка самоубийства, ползание мурашек, 114,0
попытка самоубийства, бессознательное состояние, 114.0
попытка самоубийства, лихорадка, 114,0
попытка самоубийства, кашель, 114,0
Pneumocystis carinii pneumonia, желтая мокрота, 113,0
Пневмоцистная пневмония, кахексия, 113,0
Пневмоцистная пневмония, озноб, 113,0
Pneumocystis carinii pneumonia, снижение массы тела, 113,0
Pneumocystis carinii pneumonia, продуктивный кашель, 113,0
Пневмоцистная пневмония, миалгия, 113,0
Пневмоцистная пневмония, диарея - 113,0
Pneumocystis carinii pneumonia, ригидность шеи, 113,0
Pneumocystis carinii pneumonia, отрывистый кашель, 113,0
Pneumocystis carinii, пневмония, диспареуния, 113,0
Пневмоцистная пневмония, гипокалиемия, 113,0
Pneumocystis carinii pneumonia, одышка при физической нагрузке - 113,0
Пневмония Pneumocystis carinii, плохой зубной ряд, 113,0
Пневмоцистная пневмония, трансаминит, 113,0
Pneumocystis carinii pneumonia, непродуктивный кашель, 113,0
